id|source|url|text|author|created_at|is_reply|parent_id
18072241694375636|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Sa ti izdajnice raspiši.. PUMPAJ BAGRU LOPOVSKU.. STUDENTI POBEĐUJU|autolakirerpop|2026-07-08T20:37:26+00:00|0|
18124674754658056|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Ljudi pa kako da ih raspise kada zna da je pukao?|darko_dak|2026-07-08T20:30:23+00:00|0|
18093929984371345|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Laze lik, nema nicega jer zna da gubi|zaboljusrbiju123|2026-07-08T20:17:08+00:00|0|
18147244048515569|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|NISI NADLEZAN!|fileidol|2026-07-08T20:06:51+00:00|0|
17997131765790206|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Lažeš šiptare|milenkovic_1601|2026-07-08T20:03:39+00:00|0|
18199516486365257|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Sramoto bestidna. Fuj!|marina65arsic|2026-07-08T20:00:04+00:00|0|
18174930412418279|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Studenti i narod pobeđuju|r.djokic_|2026-07-08T19:52:53+00:00|0|
18120240604836690|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Lažov i manipulator|dragi.ivanovic|2026-07-08T19:47:53+00:00|0|
18121318081784671|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Podneće ostavku pa će nam mutavi fikus biti vd predsednica mesecima.|very_demure_raccoon|2026-07-08T19:45:31+00:00|0|
18092922491375428|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Aca kurčić!!! Samo jako pumpanje i SNS kartel pada kao brt.Orban i još ubedljivije pankad god bili! Što dalje to će kartel sam da istrebi međusobno i još ubedljivija pobeda!!! STUDENTI POBEĐUJU!!!⛽⛽⛽|predragmitkovic|2026-07-08T19:40:19+00:00|0|
17873526984535165|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Pametno...neka budale izađu pod tvojim uslovima...ma vladaj bre stokom.|pavlovic4980|2026-07-08T19:26:14+00:00|0|
18094281272460133|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Pa da može lakše da pokrade. Ako može svake nedelje bi po jedan grad i do izbore, da šalje svoje kriminalce da lakše pokradu.|cegoviclaban|2026-07-08T19:24:56+00:00|0|
18108992584781943|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Idi bre majmune negde van zemlje 5 dana,i nemoj da se javljaš,jebem ti mater,da i mi bar malo odmorimo!|vlada.milivojevic.5|2026-07-08T19:24:52+00:00|0|
18078155702319172|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Ma jedi g.|jelena_jakovljevic7|2026-07-08T19:24:42+00:00|0|
18052663079554054|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮|tanja.stanic.69|2026-07-08T19:21:52+00:00|0|
18107807890820464|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Ma svejedno sam ajde već jednom!|ljubisa7473|2026-07-08T19:17:50+00:00|0|
17973485841080164|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|"Dve godine ""pośtuje"" zahteve za izbore. Ovakav prevarant i manipulator ne radja se često."|zoqulus|2026-07-08T19:17:21+00:00|0|
17971997157064622|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Koliko je jadan ovaj čovek.|rascvetalocvece|2026-07-08T19:14:39+00:00|0|
18080805023267892|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Raspisi ih vec jednom zvalo lopovska.......|aleksandar1532|2026-07-08T19:06:01+00:00|0|
18101802221127790|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Crkni|makitica|2026-07-08T19:01:30+00:00|0|
18130620172622917|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Ma jbs|nevena.paunovic3|2026-07-08T18:59:05+00:00|0|
17978148690049442|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Smesno. Ako budu parlamentarni,nece moci da bude kandidat za premijera.|draganmutavdzic72|2026-07-08T18:58:02+00:00|0|
17947667157216480|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Ala muljaš li muljaš,ali ovaj put si gotov!STUDENTI POBEĐUJU!!!|caca070471|2026-07-08T18:55:22+00:00|0|
17969346213065352|instagram|https://www.instagram.com/p/Dais6d2gRyJ/|Bla bla bla|nonakuza|2026-07-08T18:52:36+00:00|0|
