id|source|url|text|author|created_at|is_reply|parent_id
17910554442430697|instagram|https://www.instagram.com/p/DamwUQSOKZi/|🇷🇸🇷🇸🇷🇸👏👏👏❤️|merimakrasnic|2026-07-10T12:01:33+00:00|0|
18168469132378575|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏🇷🇸🇷🇸🇷🇸|dusicacibralic|2026-07-10T12:09:41+00:00|0|
18446470465188215|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Bravo ,samo napred i puno uspeha Vam želim.👏👏👏👏👏🇷🇸🇷🇸🇷🇸🇷🇸|dragana2367|2026-07-10T12:12:00+00:00|0|
17936593335291912|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Super I delje tako|vasatko.ruzica|2026-07-10T10:50:24+00:00|0|
18107818655318167|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Svaka čast poštovani predsedniče.|culaficvinka|2026-07-10T09:07:20+00:00|0|
18187236277389475|instagram|https://www.instagram.com/p/DamwUQSOKZi/|.Sve pohvale za Gospodina Predsednika. ❤️👏Vi ste veliki vizionar , i mislite o svemu. Ziv i zdrav nam bio ! Da nam dugo uprav,ljate nasom Srbijom. ❤️😍🇷🇸🍀👑👍|latinovicanka|2026-07-10T09:38:21+00:00|0|
18122972134613708|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Živi i zdravi bili poštovani gospodine predsedniče,samo hrabro i ponosno dalje,vi ste kraaalj...bog vas živi...SRBIJA POBEĐUJE🥰🥰🥰🥰😘😘😘👏👏💪💪💪✊️✊️✊️✊️🇷🇸🇷🇸🇷🇸🇷🇸🇷🇸|olga.palir64|2026-07-10T08:41:00+00:00|0|
17949129393017565|instagram|https://www.instagram.com/p/DamwUQSOKZi/|🇪🇬♥️🇪🇬♥️🇪🇬♥️🇪🇬♥️🇪🇬♥️🇪🇬♥️🍓🍎🇪🇬👍🖐️🇪🇬🍀☘️🇪🇬💯🇪🇬💯🇪🇬💯|milebjelivuk1955|2026-07-10T08:28:49+00:00|0|
17898205647509067|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Sve. pohvale gpspodinu predsedniku  Aleksandru Vučiću , koji brine o svakom čoveku . Takav je naš Lid4r !|k.jankovic.2020|2026-07-10T11:35:36+00:00|0|
18082970696217600|instagram|https://www.instagram.com/p/DamwUQSOKZi/|🔥🔥🔥❤️❤️❤️❤️👏👏👏👏👏👏👏👏|gledacabarkapa|2026-07-10T11:43:43+00:00|0|
18473417251104935|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Bravo, najbolji predsednik na svetu🇷🇸❤️|danijelarosic|2026-07-10T11:44:20+00:00|0|
18103899191160755|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Pštovanje dragi predsedniče,podrška od srca,svaka čast❤️🇷🇸❤️❤️|zdravkovic.viki1|2026-07-10T11:48:54+00:00|0|
18565296415068924|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Bravo  predsedince veliki pozdrav iz sokobynje ..verujem u vas i vasu fiziju buducnosti Srbije..svyka vam cast pozdrav od veterana PJP..i Zandarmerije..ja proso tri rata...ali vi ..vodite mnogo vecu borbu moj nyklon|paun972|2026-07-10T09:44:09+00:00|0|
18129163408626048|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏|mladenovic.gabrijela|2026-07-10T11:29:49+00:00|0|
18411307672144984|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏👏👏❤️🥰🇷🇸|ljubica.27|2026-07-10T11:31:32+00:00|0|
17896406796487220|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Bravo ,najbolji predsednik|snezanasnezic|2026-07-10T11:11:51+00:00|0|
18082927007212550|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏👏❤️❤️❤️❤️|nadagagic94|2026-07-10T11:13:44+00:00|0|
17955303417175275|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Bravo predsednice|_ljiljana____c______|2026-07-10T11:13:51+00:00|0|
18398655181090565|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏👏|mirromikcy|2026-07-10T11:16:58+00:00|0|
18399394708091348|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏🇷🇸|draganagajinovic|2026-07-10T11:21:39+00:00|0|
18060476984764950|instagram|https://www.instagram.com/p/DamwUQSOKZi/|NAPRAVI APLIKACIJU I ZA LEKARE, ZDRAVSTVENI SISTEM NAM JE TRULEZ!|m.stojanovic70|2026-07-10T10:57:45+00:00|0|
18133459042608142|instagram|https://www.instagram.com/p/DamwUQSOKZi/|🇷🇸🇷🇸🇷🇸🇷🇸|majapaunovicc|2026-07-10T11:01:14+00:00|0|
17899653285333013|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏|aleksandravelisavljevic|2026-07-10T10:52:49+00:00|0|
18183121447396065|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏|aleksandravelisavljevic|2026-07-10T10:52:39+00:00|0|
18159543694461360|instagram|https://www.instagram.com/p/DamwUQSOKZi/|❤️❤️❤️❤️👏👏👏|__mayank__singh__x|2026-07-10T08:35:40+00:00|0|
18341751511221193|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Бескрајна подршка уваженом господину председнику Александару Вучићу!🏆Живела Србија на челу са Лидером!🎖️🇷🇸|s._mitic_|2026-07-10T09:58:53+00:00|0|
17931490608347129|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏👏👏🇷🇸❤️a jel ima opcija da nekoga pohvalimo|tasha_80corner|2026-07-10T11:06:11+00:00|0|
18084122756644358|instagram|https://www.instagram.com/p/DamwUQSOKZi/|❤️❤️❤️❤️👏👏|gagi.eric|2026-07-10T10:41:45+00:00|0|
18103118261134953|instagram|https://www.instagram.com/p/DamwUQSOKZi/|❤️❤️🇷🇸🇷🇸🇷🇸❤️❤️🇷🇸🇷🇸🇷🇸|gagi.eric|2026-07-10T10:56:09+00:00|1|18084122756644358
17970216500915825|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Jedino tako da zavlada red ,rad i disciplina!!😌😌|marijana4820|2026-07-10T08:42:15+00:00|0|
18107521618975779|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Свака част председниче !|branko_elena_viktorija_tea|2026-07-10T10:20:40+00:00|0|
18104749043119402|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏😘👑NAŠ ODGOVORAN PREDSEDNIK|boby_ezel|2026-07-10T10:26:27+00:00|0|
18097955204243158|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Bravo poštovani Predsedniče! Vi ste naša stabilnost. Mnogi bi želeli Vas imati za predsednika.|jadrankaaaleksic|2026-07-10T10:35:53+00:00|0|
18089068064388312|instagram|https://www.instagram.com/p/DamwUQSOKZi/|👏👏|vidosava.dragomirovic|2026-07-10T10:38:28+00:00|0|
18103671530141408|instagram|https://www.instagram.com/p/DamwUQSOKZi/|Podska predsednice.👏👏👏|celicnovakovicvida|2026-07-10T10:44:40+00:00|0|
